,name,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7,latitude_8,longitude_8,latitude_9,longitude_9,latitude_10,longitude_10,latitude_11,longitude_11,latitude_12,longitude_12,latitude_13,longitude_13,latitude_14,longitude_14,latitude_15,longitude_15,latitude_16,longitude_16,latitude_17,longitude_17,latitude_18,longitude_18,latitude_19,longitude_19,latitude_20,longitude_20,enter-parking
16,17_A_Missed,36.11122821394023,-115.1409473539227,36.11120791731766,-115.1408385207274,36.11105529347891,-115.1408436619756,36.11092882870469,-115.1408464240939,36.11081620346923,-115.1408395169682,36.11070443877654,-115.14087034971,36.11061120090517,-115.1408896575016,36.11050465298403,-115.1408289851557,36.110458999511,-115.1407346753544,36.11033233035725,-115.1407090808477,36.11026141789485,-115.1406569937131,36.110216607179,-115.1405820383464,36.11017405460383,-115.1405139292368,36.11008166490329,-115.1404785910815,36.11000319375201,-115.140417809901,36.10992958127638,-115.14038890042,36.1098427330336,-115.1403616927195,36.10975306202803,-115.1403348666284,36.10971997444052,-115.1402201383905,36.10961022125441,-115.1401307176457,0
17,18_A_Missed,36.11064141269713,-115.1411726426151,36.11058436494859,-115.1411821082312,36.11052594636065,-115.1411763116772,36.11048897396455,-115.1411165939769,36.11044752932958,-115.1410649777234,36.11038840731744,-115.141040621981,36.11033300140253,-115.1410633894027,36.11024749361754,-115.1410523866952,36.11018832343071,-115.1410672564372,36.11017375012116,-115.1411624543779,36.1101614861506,-115.1412798355113,36.1100989045279,-115.1413374109432,36.11003790290611,-115.1413717365482,36.10999496832703,-115.14141349588,36.10995279948934,-115.141460457,36.10986674636717,-115.1415439315546,36.1098258587496,-115.1415986631037,36.10973785869029,-115.1415984436134,36.1097138608373,-115.1416067456045,36.10964082702045,-115.1416039639792,0
18,19_A_Missed,36.11070220657439,-115.1410309010348,36.11066593067179,-115.1409698652547,36.11061925660883,-115.1409374707593,36.11053100553503,-115.1409234553707,36.11044468225656,-115.1409191480135,36.11034355117833,-115.1409155866711,36.1102612528073,-115.1409261543771,36.1101743198728,-115.1409287488136,36.11007381789126,-115.1408996399912,36.10997897661552,-115.1408644343151,36.10989389064866,-115.1408638042454,36.10982954522768,-115.1408593159172,36.10975637441137,-115.1408576416009,36.10968050262964,-115.1408149887443,36.10968745970372,-115.140708452627,36.10969303516254,-115.1406050569547,36.10969722243324,-115.1405048704724,36.10970421237839,-115.1404147975062,36.10970141424951,-115.1403092769253,36.10970561121407,-115.1402002831615,0
19,20_A_Missed,36.10975600182955,-115.139189613206,36.10980833491978,-115.1392245024093,36.10988211648122,-115.1392619711295,36.10996660355638,-115.1392711510136,36.11006140741105,-115.1392980220387,36.11019020542806,-115.1393078458589,36.11030530837859,-115.1393055281701,36.11037742930517,-115.1393999723091,36.11043085386694,-115.1395259779676,36.11049116859319,-115.139633182195,36.11048226973884,-115.1397970223524,36.11048079062358,-115.1399521734005,36.11047192139998,-115.1400907086413,36.11046749694699,-115.1402081612584,36.11046160725569,-115.140337419138,36.11045719770131,-115.1404621563059,36.11045279484594,-115.1406188602447,36.11047340612848,-115.1407928585101,36.11055421904614,-115.1408864536321,36.110655928519,-115.1409627773204,0
0,1_C,36.11187375244208,-115.1416872862615,36.11187580327793,-115.1416301069751,36.11187888680522,-115.1415701622328,36.11187754991492,-115.14151713365,36.1118771923264,-115.141459903393,36.11187419275323,-115.1413967736247,36.11186822908936,-115.1413209657293,36.11186965616002,-115.1412516990716,36.11186968143532,-115.1412027354298,36.11186866551618,-115.1411566465241,36.11186825580513,-115.1410986830587,36.1118682645042,-115.1410250456229,36.11187042707583,-115.1409724810689,36.11186665895907,-115.1409176676218,36.11185487783361,-115.1408418219071,36.1118012662908,-115.1407984569992,36.1117353078768,-115.1407897733923,36.11165779709396,-115.1407916993731,36.11161237240119,-115.1407528024873,36.11159186525659,-115.1406849716521,1
1,2_C,36.11224593519832,-115.1402911680434,36.11220701836524,-115.1402886894323,36.11216904983201,-115.1402849971881,36.11213036645506,-115.140278857044,36.11208863968886,-115.1402806995671,36.11204559501429,-115.1402922564782,36.11199261862217,-115.1403092604084,36.11195220038583,-115.140352208423,36.1119323730825,-115.1404649147317,36.11193086565322,-115.1406203852191,36.11193481801989,-115.1407035543187,36.11192816994611,-115.1407760640302,36.11189074176294,-115.1407840641583,36.11185202405707,-115.1407923399141,36.11176478765304,-115.140799833852,36.11170877951109,-115.1407958538927,36.1116529910279,-115.1407925749834,36.11162843692804,-115.1407591579857,36.11160989859695,-115.1407373596938,36.11160231069268,-115.1407015891974,1
2,3_C,36.11254463215503,-115.1407526790915,36.11252005790899,-115.1407515300314,36.11248873815217,-115.1407475702868,36.11245387913905,-115.1407466538448,36.11241677139519,-115.1407444606505,36.11238044691194,-115.1407482653521,36.11234558459683,-115.140748849881,36.11230717617009,-115.1407431638557,36.11226122859669,-115.1407429630645,36.11221019525456,-115.1407488777607,36.11215891862168,-115.1407526349682,36.11211841392324,-115.1407522139269,36.11204741351467,-115.1407564847692,36.11198401985564,-115.1407576176244,36.11191873717258,-115.1407618041167,36.11184241625874,-115.1407687369092,36.11177572879198,-115.1407753859636,36.11168821038671,-115.1407751697962,36.11164287120304,-115.1407694782355,36.1116039164328,-115.1407007324663,1
3,4_C,36.1119209683051,-115.1396855282362,36.11192411569651,-115.1397517424027,36.11192937410283,-115.1398318496455,36.11193548393587,-115.1399299062495,36.11192706799622,-115.1400284602716,36.11193134016576,-115.1401491447609,36.11193532935802,-115.140263914161,36.11193418514852,-115.1403635154751,36.1119365677534,-115.1404757006428,36.11193718980881,-115.1405821283506,36.11193745202107,-115.1406813017605,36.11193839983462,-115.140763862755,36.11189042682655,-115.1407756185081,36.11184543492038,-115.1407872425494,36.11178704293251,-115.1407942245398,36.11171155799119,-115.1407899302511,36.11166539309487,-115.1407952352714,36.11162497907102,-115.1407570332559,36.11160183892505,-115.140704168828,36.11159504105372,-115.1406805558007,1
4,5_C,36.11120316750844,-115.1413130991565,36.11119992063168,-115.1412447597325,36.11120473687466,-115.1411720592597,36.11121344144304,-115.1410958852958,36.11121776691201,-115.1410151450577,36.11122206955961,-115.140934828343,36.11123062620997,-115.1408602805714,36.11123837638659,-115.1408127178794,36.11125605883309,-115.1407676004423,36.11129186389898,-115.1407430381443,36.11132893400865,-115.1407242989025,36.11137048871891,-115.1407046733246,36.11140275804244,-115.140701658875,36.11143257235709,-115.1406985976074,36.11146566480306,-115.1407056100143,36.11149443309768,-115.1407074169328,36.1115289487821,-115.1407048163649,36.11157539460288,-115.1407046878855,36.11159021356186,-115.1406870174088,36.1115971162099,-115.1406689339611,1
5,6_C,36.11156842341617,-115.1419200581996,36.11156805393476,-115.1418531279591,36.11157044009177,-115.1417854256948,36.1115772640815,-115.1417238680395,36.1115738816728,-115.1416526679392,36.11157104039147,-115.1415928599552,36.11156855631988,-115.1415113802069,36.11157126373696,-115.1414519024052,36.11156856454785,-115.1413950892653,36.11156512301108,-115.1413226525966,36.11156282860871,-115.141274361526,36.11156323073792,-115.1411957979635,36.11156580457647,-115.1411343512664,36.11156761049676,-115.1410859586987,36.11156892313206,-115.1410561322132,36.11157505156544,-115.1410134582067,36.11158840115568,-115.1409260823085,36.11159076185104,-115.1408353941264,36.11159470193376,-115.1407508060276,36.11159471197975,-115.140695409433,1
6,7_C,36.11184435296948,-115.1416678796384,36.11184154012031,-115.1416086724876,36.11184685695311,-115.1415541013413,36.11184603826793,-115.1414895030302,36.1118404569619,-115.1414193949791,36.11183897423488,-115.1413408230124,36.11184045423564,-115.1412775086686,36.1118395220665,-115.1412107901788,36.1118371535451,-115.1411609420278,36.11183814769316,-115.1410879299433,36.11184091228773,-115.1410291833242,36.11183770672754,-115.1409617223603,36.11183203483559,-115.1408890646694,36.11181619787025,-115.1408142111848,36.11180526101146,-115.1407736623169,36.11180025938688,-115.1407398763148,36.11179193140932,-115.1407081598127,36.11177814432806,-115.1406832802555,36.11176106647392,-115.1406654878415,36.11173936384921,-115.1406546817622,1
7,8_C,36.11124932530297,-115.14142450657,36.11129231274698,-115.1413974387743,36.11133379214792,-115.1413646986109,36.11136382688422,-115.1413339777704,36.11140092775814,-115.1412876155416,36.11145344553959,-115.1412432093541,36.11148449596568,-115.1412203171725,36.1115129707285,-115.1411907388703,36.11153927938913,-115.1411606063282,36.11156740923755,-115.1411171371788,36.11157576662395,-115.141073808702,36.11158850227115,-115.1410315022072,36.11159719150096,-115.1409990907613,36.11160730357488,-115.1409374457148,36.11164064260562,-115.1408606175529,36.1116580163102,-115.1408157268256,36.11168022784955,-115.1407639846189,36.11170136819042,-115.1407272333513,36.11171374715595,-115.1407082794415,36.11172605843867,-115.1406631899049,1
8,9_C,36.11180807887357,-115.1396141627083,36.1118159380756,-115.1396776571115,36.11181987067867,-115.1397349927739,36.11182193740549,-115.1398038786482,36.1118235638159,-115.1398635258756,36.11182153941544,-115.1399228905111,36.1118230903348,-115.1400066510741,36.11182503957677,-115.1400732671193,36.11182448694274,-115.1401385943709,36.11182823219089,-115.1402174019936,36.11182831894624,-115.1402964106715,36.1118284058709,-115.1403756496217,36.11182514773679,-115.1404366088736,36.11182851636124,-115.1405334788856,36.11182662168955,-115.1405717023329,36.11180927120688,-115.1406005045925,36.11179227865227,-115.1406158531419,36.1117727454189,-115.140637390846,36.11175997563512,-115.1406425589369,36.11174077767376,-115.1406545881985,1
0,1_A_Box_Missed,36.11142743909597,-115.1411618178682,36.11138055380748,-115.1410913994014,36.11134662189568,-115.141023091917,36.11130767616623,-115.1409672827236,36.11126560494385,-115.140922298306,36.11122396008329,-115.1408689547354,36.11112167248503,-115.1408423904104,36.11104001745262,-115.1408473220517,36.11097782157483,-115.1408623152751,36.11088632194367,-115.1408404269513,36.11078607031927,-115.1408531247958,36.11071406626228,-115.1408844836147,36.11059306938903,-115.1408970938019,36.11049726759737,-115.1408521069513,36.11050443952537,-115.140732206681,36.11054195947374,-115.1406285484888,36.11055649014453,-115.1404303554035,36.11056669510711,-115.1402880818877,36.11056231694329,-115.1401421648114,36.11060336968215,-115.1399450603102,0
1,1_B_Box_Missed,36.109570401823,-115.1390896761746,36.1096289432751,-115.1390967925283,36.1096820167356,-115.139100470004,36.10974022259575,-115.139111521912,36.10978505772859,-115.13917022712,36.10985063649144,-115.139208093287,36.10992971897296,-115.1392156118336,36.11003745470909,-115.1392283575758,36.11010768805642,-115.1392325317412,36.11018545130158,-115.1392522126847,36.11025415331326,-115.1392605832791,36.110298145593,-115.1392715154657,36.11032879778829,-115.1393163472464,36.11035446490886,-115.1393852215566,36.11039922151475,-115.1393907649114,36.11041133048064,-115.1394662251267,36.11043562294056,-115.1395757659109,36.11054264514693,-115.1395845487884,36.11058350406262,-115.1396615305521,36.11060135754605,-115.1398476843377,0
2,2_A_Box_Missed,36.10968281967403,-115.1409526399149,36.10968865594664,-115.1408881764424,36.1097606849772,-115.1408665735425,36.10983305437565,-115.1408636174358,36.10990200342066,-115.1408734699391,36.10995842001117,-115.1408803194264,36.11001062642612,-115.1408820985332,36.11006492038082,-115.1408687462874,36.11013463969588,-115.1408197502206,36.1102016793719,-115.1408021481354,36.11026722732296,-115.1407776292584,36.11032696372556,-115.1407567399566,36.11039195908224,-115.1407279016858,36.11045666136852,-115.140691956832,36.1105284089388,-115.1406248714137,36.11054618917255,-115.1405167056927,36.11055362189244,-115.140407512974,36.11057002560985,-115.1402311651028,36.11057750465203,-115.1400605942372,36.11059852684009,-115.1399371859139,0
3,2_B_Box_Missed,36.11125292088606,-115.1390696375053,36.11118000003417,-115.1390685022219,36.11111524080233,-115.1390671180552,36.111023121698,-115.1390593536738,36.11096725126041,-115.1390596322133,36.11090169783265,-115.1390584635932,36.11081672794442,-115.139047151589,36.11074645687972,-115.1390535978693,36.11071004317047,-115.139112820301,36.11068865195669,-115.1391657894765,36.11068372928423,-115.1392397547024,36.11068372977198,-115.1392955731084,36.11068373025302,-115.1393513915099,36.11068373065127,-115.1393982069491,36.11067881261382,-115.139445023349,36.11066899100823,-115.1395007599085,36.11064126848785,-115.139534671169,36.11061208575207,-115.1396023328554,36.11059111789045,-115.1397090156397,36.1106007856605,-115.1398592486792,0
4,3_A_Box_Missed,36.10968515240324,-115.141624107298,36.10974520530482,-115.1416076271088,36.10977623540683,-115.1415384417514,36.10984526636916,-115.1415240335993,36.10990573677803,-115.1414997240647,36.10997489009738,-115.1414493357736,36.11002219174145,-115.1413919250791,36.11008582555667,-115.1413519702512,36.11014661615513,-115.1412021401757,36.11017471442841,-115.1410403213728,36.11019086953799,-115.1409771204015,36.1102741241786,-115.140924955524,36.11036356059583,-115.1409215285419,36.11043496991615,-115.140878561108,36.11045376214904,-115.1407643901835,36.11051512802626,-115.1406433715374,36.11054767460025,-115.1405020807434,36.11056405254104,-115.1403113236663,36.11057002459997,-115.1400835306282,36.11059702139973,-115.139945435462,0
5,4_A_Box_Missed,36.1097049420436,-115.1401832139487,36.1097049426992,-115.1402583046682,36.10971920239801,-115.1403371718201,36.10980215562331,-115.1403504737892,36.10988736675503,-115.1403641378538,36.10994547447054,-115.1403718303409,36.11000465623556,-115.1403977100405,36.11006929128494,-115.1404458568167,36.11015155404648,-115.1405094834275,36.11023134269035,-115.1405947561156,36.11029129650293,-115.1406903795377,36.11037928691304,-115.140738559305,36.11044842287301,-115.1406840963562,36.11052892949309,-115.1405974135513,36.11054392016732,-115.1405097071802,36.11055729888371,-115.1403894833888,36.11056736631356,-115.1402811808179,36.11057241005278,-115.1401474998422,36.11058758750719,-115.1400117765626,36.11059604786384,-115.1399454719481,0
0,1_A,36.1097010826729,-115.1406663579576,36.10969846660919,-115.1407580898186,36.10969585514307,-115.1408463731499,36.10975574112296,-115.1408602008056,36.10981669319072,-115.1408674706413,36.10987722138916,-115.1408674753771,36.10994784625165,-115.1408707506835,36.1100314059379,-115.1408796876884,36.1100923713379,-115.140891413207,36.11018197650623,-115.1409411824168,36.11025239217784,-115.1409436737462,36.11030855232159,-115.1409270388397,36.1103862900861,-115.1409337502955,36.11044890919126,-115.1409104886666,36.1104654204741,-115.1408057191094,36.1104967787846,-115.14067881154,36.11053942069004,-115.1406287802283,36.11055892762892,-115.1405415459181,36.11057423865544,-115.1405171400255,36.11061866919417,-115.1405159550654,1
1,2_A,36.10971371216225,-115.1403417877056,36.1097709656189,-115.1403479828257,36.10981734073516,-115.1403622501028,36.10986800325,-115.1403799518858,36.10992341146087,-115.1404196170206,36.10996433509506,-115.14045729841,36.11000673413373,-115.1404789021035,36.11007462029941,-115.1404987259721,36.11013937808053,-115.140503775697,36.1101942798371,-115.1405472277508,36.11024853881315,-115.1406322701337,36.11031317946687,-115.1407025345252,36.11036587632512,-115.14072195434,36.11044001313444,-115.1407245546021,36.11045424869442,-115.140666297143,36.11045783000184,-115.1406201273679,36.11051638392021,-115.1406318636584,36.11055998040516,-115.1406439000246,36.11056769637086,-115.1405730447436,36.11061285910412,-115.1405188473478,1
2,3_A,36.10965478780977,-115.1401400143579,36.10970980796824,-115.1401520703293,36.10971566948865,-115.1402371563476,36.10971273479345,-115.1403188284275,36.10971078287145,-115.140407956907,36.10976787465476,-115.1404682662264,36.1098216556774,-115.1404803409967,36.1098884671713,-115.1405132163713,36.10994369369129,-115.1405705729692,36.11002592942417,-115.1405725566763,36.11011417877482,-115.140582276615,36.11017377751161,-115.1406385815372,36.11025007857248,-115.1406724777308,36.11032779548461,-115.1407079723092,36.11041718205075,-115.1407330956104,36.11045783000442,-115.1406373951372,36.11054466871329,-115.1406154563728,36.11056383332043,-115.1405332923431,36.11060292408833,-115.1405163301277,36.11064103164787,-115.1405190011369,1
3,4_A,36.10967588379633,-115.1409416740235,36.10969109522389,-115.1408916235767,36.10973780216744,-115.1408773482242,36.10979132697097,-115.1408777127795,36.10985346951088,-115.1408733049717,36.10991398514464,-115.1408807307012,36.10996547170168,-115.1408855889289,36.11001401670747,-115.1408663208609,36.11006544735316,-115.1408674399161,36.11010968679104,-115.140849682314,36.11015260138807,-115.140827982214,36.11019402408451,-115.1408051129384,36.11024633121663,-115.1407893865009,36.1102845650142,-115.1407746105791,36.11034291604057,-115.140749374274,36.11041887784437,-115.1407134302694,36.11045659599728,-115.1406539474464,36.11052467179263,-115.1406079607074,36.11056142596411,-115.1405321209632,36.11063203509143,-115.1405132508531,1
4,5_A,36.10970777716637,-115.1404436925285,36.10970777678473,-115.1405052493136,36.10970605280456,-115.140574086053,36.10970433222248,-115.1406266226095,36.10974385355829,-115.1406375065371,36.10978047766894,-115.1406670703794,36.10981665492034,-115.1406905460296,36.1098593215093,-115.1407371566877,36.10992215789354,-115.1407687435883,36.10998803557815,-115.1407871664365,36.11003521334244,-115.1407386049004,36.110101132373,-115.1407119343134,36.11017813028323,-115.1407365668786,36.11022870986977,-115.1407662032996,36.11029216758884,-115.1407737154258,36.11037696332328,-115.1407304053081,36.11044549644299,-115.1406818820487,36.11049453397347,-115.1406227966645,36.11056232423656,-115.1405408314647,36.11062981155347,-115.1405179627312,1
5,6_A,36.10966269369182,-115.1401468691143,36.10970885561024,-115.1401807483988,36.10970770752162,-115.1402743851086,36.10970541492949,-115.1403607769337,36.10972737328707,-115.1404778757014,36.1097497452913,-115.1405769682962,36.10979331157296,-115.1406186079443,36.10985651467511,-115.1406438293959,36.1099313032086,-115.1406360908961,36.11001949238999,-115.140696660056,36.11010449548965,-115.1407447764885,36.11018676329737,-115.1407670832113,36.11024785924818,-115.1407787261146,36.11031708943006,-115.1407579983502,36.11037641529678,-115.140739488913,36.11044013390946,-115.1407019447697,36.11045200887777,-115.1406328431177,36.11053985937043,-115.1406097983312,36.1105759800846,-115.1405190193905,36.11063506110266,-115.1405204198661,1
6,7_A,36.11068806673295,-115.1410425310868,36.11066270002001,-115.141022978037,36.1106426992358,-115.1410015687611,36.1106229531311,-115.1409851328422,36.11059701281622,-115.140955254646,36.11056992552127,-115.1409317550534,36.11053712051542,-115.1409182589211,36.11050804627075,-115.1408814436557,36.11050653182651,-115.1408193763062,36.1105080465563,-115.1407698165312,36.11052174805288,-115.14072914336,36.11054021473506,-115.1406809320154,36.11054176400436,-115.1406597242593,36.11054486730658,-115.1406340420291,36.11054797705133,-115.1406021915721,36.11054797714184,-115.1405685585374,36.11056362265703,-115.1405326118289,36.1105938019754,-115.1405200780205,36.11061805686905,-115.1405211202162,36.11063774005776,-115.1405219659739,1
7,8_A,36.11064198670343,-115.1411937693941,36.11061715414041,-115.1411896467456,36.11058657419473,-115.141183010577,36.11055500345478,-115.1411793286556,36.11051374277434,-115.1411740071726,36.11048483808079,-115.1411570663855,36.11047198172728,-115.1411338192515,36.11046346214863,-115.1410932942996,36.11046063145934,-115.1410431837936,36.11046063161871,-115.1409949928492,36.11046204666846,-115.1409379110405,36.11046204680834,-115.1408942206349,36.11045921831318,-115.140860847701,36.11045357476844,-115.1407987699723,36.11045075984489,-115.1407310115135,36.11044935414046,-115.1406694008082,36.11048627396484,-115.1406218563268,36.11053720692988,-115.1405886913192,36.1105669681755,-115.1405205649799,36.11062953081945,-115.140516494804,1
8,9_A,36.10962791350197,-115.1415436743654,36.10969737198928,-115.1415420705684,36.10976069031021,-115.1415410244953,36.10982741653275,-115.1415319912914,36.10989950701694,-115.1415044449453,36.10996838882487,-115.1414603925295,36.11000992041136,-115.1414152901482,36.11007072781184,-115.1413523611118,36.11014642807969,-115.141238863202,36.11014835029621,-115.1411049756648,36.11016764204284,-115.1410182011175,36.11022440761367,-115.1409546730019,36.1102986559107,-115.1409287487915,36.11039183205765,-115.1409233965136,36.11044716650753,-115.1408395728294,36.11044931788994,-115.1407349668066,36.11045362500423,-115.140653523585,36.11050364168154,-115.1406224916663,36.11056129160547,-115.1405432839675,36.1106293196615,-115.1405172590074,1
9,10_A,36.11119992326247,-115.1416541414109,36.11120586456983,-115.1415539750677,36.1112109660866,-115.1414002720483,36.11121096703754,-115.1412812062101,36.11121096798771,-115.1411498233898,36.11121426536978,-115.1409775690743,36.11122087450902,-115.1408585881381,36.11111519963539,-115.140833124229,36.11101357973648,-115.1408598999737,36.110905033843,-115.1408444079849,36.11080842018291,-115.1408359849683,36.11073681832075,-115.1408789289873,36.11065688023061,-115.140890190147,36.11057856316597,-115.1409028998453,36.11052039325235,-115.1408316324643,36.1105333296647,-115.1407454725339,36.11053910730816,-115.1406954483572,36.11052900833372,-115.1406514473553,36.11055508571852,-115.1405503410323,36.1106294173743,-115.1405209703845,1
10,11_A,36.10969453955114,-115.1408623231164,36.1097476667513,-115.1408706560918,36.10980797639419,-115.1408776732351,36.10986422614919,-115.140874080837,36.10992408098144,-115.1408681789964,36.10999405769778,-115.1408786493569,36.11004488302418,-115.1408836691688,36.11012789503808,-115.1408960400605,36.11018656709453,-115.1408967726318,36.11024213971759,-115.140891434987,36.11030876076025,-115.1408736030834,36.11035757050215,-115.1408359750187,36.11039486952378,-115.1407960376115,36.11044299104767,-115.1407593891075,36.11046872108692,-115.140713932533,36.11048950932848,-115.1406503908297,36.11051839392005,-115.140609817116,36.11056104218645,-115.1405464874431,36.11059899021687,-115.1405226073119,36.11063754172083,-115.140527766168,1
11,12_A,36.10971043688343,-115.1401668264193,36.10970986876598,-115.1402412988535,36.109726037553,-115.1403084228079,36.10976606811008,-115.1403499862731,36.10983948366739,-115.1403583643619,36.10992518121894,-115.1403840533208,36.10999398799232,-115.1404026665482,36.11004655171462,-115.1404312726949,36.11010368297276,-115.1404754673355,36.11015727142415,-115.14051846783,36.11021642706179,-115.1405826696207,36.1102431850386,-115.140637304656,36.11029968909873,-115.1406970059031,36.11038291173091,-115.1407319182945,36.11042722245211,-115.1407326216809,36.11046767644473,-115.140694994036,36.11050523673717,-115.140651924101,36.11055029525546,-115.1405968158484,36.1105761160801,-115.1405262518795,36.11062510259116,-115.1405200720073,1
